01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Indicador,06. Escala,07. Símbolo,08. Valor
1972,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.4
1972,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.2
1972,Áustria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.5
1972,Bélgica,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.7
1972,Bulgária,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.0
1972,Chéquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.8
1972,Chipre,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1972,Croácia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1972,Dinamarca,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.4
1972,Eslováquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.2
1972,Eslovénia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1972,Espanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.8
1972,Estónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.9
1972,Finlândia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.3
1972,França,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1972,Grécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.7
1972,Hungria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.1
1972,Irlanda,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.1
1972,Itália,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,21.5
1972,Letónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.1
1972,Lituânia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.7
1972,Luxemburgo,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.7
1972,Malta,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1972,Países Baixos,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.5
1972,Polónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1972,Portugal,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.2
1972,Roménia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.0
1972,Suécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.5
1973,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.0
1973,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.4
1973,Áustria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.8
1973,Bélgica,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.2
1973,Bulgária,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.7
1973,Chéquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.1
1973,Chipre,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1973,Croácia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1973,Dinamarca,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.8
1973,Eslováquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.7
1973,Eslovénia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1973,Espanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.7
1973,Estónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.8
1973,Finlândia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.4
1973,França,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1973,Grécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.8
1973,Hungria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.5
1973,Irlanda,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.2
1973,Itália,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,21.5
1973,Letónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.9
1973,Lituânia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.5
1973,Luxemburgo,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.1
1973,Malta,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1973,Países Baixos,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.6
1973,Polónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1973,Portugal,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.4
1973,Roménia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.1
1973,Suécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.7
1974,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.9
1974,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.7
1974,Áustria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.3
1974,Bélgica,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.5
1974,Bulgária,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.8
1974,Chéquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.3
1974,Chipre,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1974,Croácia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1974,Dinamarca,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.1
1974,Eslováquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.0
1974,Eslovénia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1974,Espanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.6
1974,Estónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.2
1974,Finlândia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.9
1974,França,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1974,Grécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.7
1974,Hungria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.8
1974,Irlanda,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.1
1974,Itália,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,21.3
1974,Letónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.9
1974,Lituânia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.4
1974,Luxemburgo,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.5
1974,Malta,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1974,Países Baixos,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.7
1974,Polónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1974,Portugal,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.0
1974,Roménia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,28.7
1974,Suécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.9
1975,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.9
1975,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.1
1975,Áustria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.8
1975,Bélgica,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.0
1975,Bulgária,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.4
1975,Chéquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.5
1975,Chipre,,,Índice de longevidade, com 75 e mais anos por 100 idosos,Quebra de série,0.0
1975,Croácia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1975,Dinamarca,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.2
1975,Eslováquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.3
1975,Eslovénia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1975,Espanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.2
1975,Estónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.5
1975,Finlândia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.2
1975,França,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1975,Grécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.2
1975,Hungria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.1
1975,Irlanda,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.1
1975,Itália,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,21.3
1975,Letónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.0
1975,Lituânia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.9
1975,Luxemburgo,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.1
1975,Malta,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1975,Países Baixos,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.9
1975,Polónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.3
1975,Portugal,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.9
1975,Roménia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.0
1975,Suécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.0
1976,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.9
1976,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.7
1976,Áustria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.2
1976,Bélgica,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.5
1976,Bulgária,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.1
1976,Chéquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.1
1976,Chipre,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1976,Croácia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1976,Dinamarca,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.4
1976,Eslováquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.3
1976,Eslovénia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1976,Espanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.1
1976,Estónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.9
1976,Finlândia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.6
1976,França,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1976,Grécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.2
1976,Hungria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.6
1976,Irlanda,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.0
1976,Itália,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,21.8
1976,Letónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.4
1976,Lituânia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.0
1976,Luxemburgo,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.8
1976,Malta,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1976,Países Baixos,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.2
1976,Polónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1976,Portugal,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.9
1976,Roménia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,29.8
1976,Suécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.3
1977,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.2
1977,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.4
1977,Áustria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.9
1977,Bélgica,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.2
1977,Bulgária,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.2
1977,Chéquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.5
1977,Chipre,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1977,Croácia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1977,Dinamarca,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.7
1977,Eslováquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.9
1977,Eslovénia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1977,Espanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.4
1977,Estónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.1
1977,Finlândia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.2
1977,França,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1977,Grécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.7
1977,Hungria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.8
1977,Irlanda,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.9
1977,Itália,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,22.0
1977,Letónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.7
1977,Lituânia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.8
1977,Luxemburgo,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.5
1977,Malta,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.9
1977,Países Baixos,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.7
1977,Polónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1977,Portugal,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.9
1977,Roménia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.2
1977,Suécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.6
1978,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.8
1978,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.2
1978,Áustria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.6
1978,Bélgica,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,38.0
1978,Bulgária,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.3
1978,Chéquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.2
1978,Chipre,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1978,Croácia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1978,Dinamarca,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,38.2
1978,Eslováquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.5
1978,Eslovénia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1978,Espanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.0
1978,Estónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.6
1978,Finlândia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.7
1978,França,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1978,Grécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.0
1978,Hungria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.1
1978,Irlanda,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.8
1978,Itália,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,22.2
1978,Letónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.3
1978,Lituânia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.7
1978,Luxemburgo,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.2
1978,Malta,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.6
1978,Países Baixos,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,38.2
1978,Polónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1978,Portugal,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.2
1978,Roménia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.7
1978,Suécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,38.1
1979,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.4
1979,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.9
1979,Áustria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.2
1979,Bélgica,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,38.5
1979,Bulgária,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,31.8
1979,Chéquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.7
1979,Chipre,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1979,Croácia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1979,Dinamarca,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,38.6
1979,Eslováquia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.9
1979,Eslovénia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1979,Espanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.7
1979,Estónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.1
1979,Finlândia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.4
1979,França,,,Índice de longevidade, com 75 e mais anos por 100 idosos,x,
1979,Grécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.7
1979,Hungria,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,33.2
1979,Irlanda,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.8
1979,Itália,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,22.1
1979,Letónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.0
1979,Lituânia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,37.6
1979,Luxemburgo,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,35.7
1979,Malta,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.2
1979,Países Baixos,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,38.6
1979,Polónia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,0.0
1979,Portugal,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,32.8
1979,Roménia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,30.7
1979,Suécia,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,38.4
1980,,Portugal,,Índice de longevidade, com 75 e mais anos por 100 idosos,,34.2
1980,Alemanha,,,Índice de longevidade, com 75 e mais anos por 100 idosos,,36.8
